Date,Price
1371/09/09,1519.7
1371/09/10,1519.7
1371/09/11,1519.7
1371/09/12,1519.7
1371/09/14,1519.7
1371/09/15,1519.7
1371/09/16,1519.7
1371/09/17,1519.7
1371/09/18,1519.7
1371/09/19,1519.7
1371/09/21,1519.7
1371/09/22,1519.7
1371/09/23,1519.7
1371/09/24,1519.7
1371/09/25,1519.7
1371/09/26,1519.7
1371/09/28,1519.7
1371/09/29,1519.7
1371/09/30,1519.7
1371/10/01,1560.9
1371/10/02,1560.9
1371/10/03,1560.9
1371/10/05,1560.9
1371/10/06,1560.9
1371/10/07,1560.9
1371/10/08,1560.9
1371/10/09,1560.9
1371/10/10,1560.9
1371/10/12,1560.9
1371/10/13,1560.9
1371/10/14,1560.9
1371/10/15,1560.9
1371/10/16,1560.9
1371/10/17,1560.9
1371/10/19,1560.9
1371/10/20,1560.9
1371/10/21,1560.9
1371/10/22,1560.9
1371/10/23,1560.9
1371/10/24,1560.9
1371/10/26,1560.9
1371/10/27,1560.9
1371/10/28,1560.9
1371/10/29,1560.9
1371/10/30,1560.9
1371/11/01,1578.8
1371/11/03,1578.8
1371/11/04,1578.8
1371/11/05,1578.8
1371/11/06,1578.8
1371/11/07,1578.8
1371/11/08,1578.8
1371/11/10,1578.8
1371/11/11,1578.8
1371/11/12,1578.8
1371/11/13,1578.8
1371/11/14,1578.8
1371/11/15,1578.8
1371/11/17,1578.8
1371/11/18,1578.8
1371/11/19,1578.8
1371/11/20,1578.8
1371/11/21,1578.8
1371/11/22,1578.8
1371/11/24,1578.8
1371/11/25,1578.8
1371/11/26,1578.8
1371/11/27,1578.8
1371/11/28,1578.8
1371/11/29,1578.8
1371/12/01,1607.3
1371/12/02,1607.3
1371/12/03,1607.3
1371/12/04,1607.3
1371/12/05,1607.3
1371/12/06,1607.3
1371/12/08,1607.3
1371/12/09,1607.3
1371/12/10,1607.3
1371/12/11,1607.3
1371/12/12,1607.3
1371/12/13,1607.3
1371/12/15,1607.3
1371/12/16,1607.3
1371/12/17,1607.3
1371/12/18,1607.3
1371/12/19,1607.3
1371/12/20,1607.3
1371/12/22,1607.3
1371/12/23,1607.3
1371/12/24,1607.3
1371/12/25,1607.3
1371/12/26,1607.3
1371/12/27,1607.3
1371/12/29,1607.3
1372/01/01,1658
1372/01/02,1658
1372/01/03,1658
1372/01/04,1658
1372/01/05,1658
1372/01/07,1658
1372/01/08,1658
1372/01/09,1658
1372/01/10,1658
1372/01/11,1658
1372/01/12,1658
1372/01/14,1658
1372/01/15,1658
1372/01/16,1658
1372/01/17,1658
1372/01/18,1658
1372/01/19,1658
1372/01/21,1658
1372/01/22,1658
1372/01/23,1658
1372/01/24,1658
1372/01/25,1658
1372/01/26,1658
1372/01/28,1658
1372/01/29,1658
1372/01/30,1658
1372/01/31,1658
1372/02/01,1652.6
1372/02/02,1652.6
1372/02/04,1652.6
1372/02/05,1652.6
1372/02/06,1652.6
1372/02/07,1652.6
1372/02/08,1652.6
1372/02/09,1652.6
1372/02/11,1652.6
1372/02/12,1652.6
1372/02/13,1652.6
1372/02/14,1652.6
1372/02/15,1652.6
1372/02/16,1652.6
1372/02/18,1652.6
1372/02/19,1652.6
1372/02/20,1652.6
1372/02/21,1652.6
1372/02/22,1652.6
1372/02/23,1652.6
1372/02/25,1652.6
1372/02/26,1652.6
1372/02/27,1652.6
1372/02/28,1652.6
1372/02/29,1652.6
1372/02/30,1652.6
1372/03/01,1636.3
1372/03/02,1636.3
1372/03/03,1636.3
1372/03/04,1636.3
1372/03/05,1636.3
1372/03/06,1636.3
1372/03/08,1636.3
1372/03/09,1636.3
1372/03/10,1636.3
1372/03/11,1636.3
1372/03/12,1636.3
1372/03/13,1636.3
1372/03/15,1636.3
1372/03/16,1636.3
1372/03/17,1636.3
1372/03/18,1636.3
1372/03/19,1636.3
1372/03/20,1636.3
1372/03/22,1636.3
1372/03/23,1636.3
1372/03/24,1636.3
1372/03/25,1636.3
1372/03/26,1636.3
1372/03/27,1636.3
1372/03/29,1636.3
1372/03/30,1636.3
1372/03/31,1636.3
1372/04/01,1610.2
1372/04/02,1610.2
1372/04/03,1610.2
1372/04/05,1610.2
1372/04/06,1610.2
1372/04/07,1610.2
1372/04/08,1610.2
1372/04/09,1610.2
1372/04/10,1610.2
1372/04/12,1610.2
1372/04/13,1610.2
1372/04/14,1610.2
1372/04/15,1610.2
1372/04/16,1610.2
1372/04/17,1610.2
1372/04/19,1610.2
1372/04/20,1610.2
1372/04/21,1610.2
1372/04/22,1610.2
1372/04/23,1610.2
1372/04/24,1610.2
1372/04/26,1610.2
1372/04/27,1610.2
1372/04/28,1610.2
1372/04/29,1610.2
1372/04/30,1610.2
1372/04/31,1610.2
1372/05/02,1595.8
1372/05/03,1595.8
1372/05/04,1595.8
1372/05/05,1595.8
1372/05/06,1595.8
1372/05/07,1595.8
1372/05/09,1595.8
1372/05/10,1595.8
1372/05/11,1595.8
1372/05/12,1595.8
1372/05/13,1595.8
1372/05/14,1595.8
1372/05/16,1595.8
1372/05/17,1595.8
1372/05/18,1595.8
1372/05/19,1595.8
1372/05/20,1595.8
1372/05/21,1595.8
1372/05/23,1595.8
1372/05/24,1595.8
1372/05/25,1595.8
1372/05/26,1595.8
1372/05/27,1595.8
1372/05/28,1595.8
1372/05/30,1595.8
1372/05/31,1595.8
1372/06/01,1597.5
1372/06/02,1597.5
1372/06/03,1597.5
1372/06/04,1597.5
1372/06/06,1597.5
1372/06/07,1597.5
1372/06/08,1597.5
1372/06/09,1597.5
1372/06/10,1597.5
1372/06/11,1597.5
1372/06/13,1597.5
1372/06/14,1597.5
1372/06/15,1597.5
1372/06/16,1597.5
1372/06/17,1597.5
1372/06/18,1597.5
1372/06/20,1597.5
1372/06/21,1597.5
1372/06/22,1597.5
1372/06/23,1597.5
1372/06/24,1597.5
1372/06/25,1597.5
1372/06/27,1597.5
1372/06/28,1597.5
1372/06/29,1597.5
1372/06/30,1597.5
1372/06/31,1597.5
1372/07/01,1615.3
1372/07/03,1615.3
1372/07/04,1615.3
1372/07/05,1615.3
1372/07/06,1615.3
1372/07/07,1615.3
1372/07/08,1615.3
1372/07/10,1615.3
1372/07/11,1615.3
1372/07/12,1615.3
1372/07/13,1615.3
1372/07/14,1615.3
1372/07/15,1615.3
1372/07/17,1615.3
1372/07/18,1615.3
1372/07/19,1615.3
1372/07/20,1615.3
1372/07/21,1615.3
1372/07/22,1615.3
1372/07/24,1615.3
1372/07/25,1615.3
1372/07/26,1615.3
1372/07/27,1615.3
1372/07/28,1615.3
1372/07/29,1615.3
1372/08/01,1697.8
1372/08/02,1697.8
1372/08/03,1697.8
1372/08/04,1697.8
1372/08/05,1697.8
1372/08/06,1697.8
1372/08/08,1697.8
1372/08/09,1697.8
1372/08/10,1697.8
1372/08/11,1697.8
1372/08/12,1697.8
1372/08/13,1697.8
1372/08/15,1697.8
1372/08/16,1697.8
1372/08/17,1697.8
1372/08/18,1697.8
1372/08/19,1697.8
1372/08/20,1697.8
1372/08/22,1697.8
1372/08/23,1697.8
1372/08/24,1697.8
1372/08/25,1697.8
1372/08/26,1697.8
1372/08/27,1697.8
1372/08/29,1697.8
1372/08/30,1697.8
1372/09/01,1967
1372/09/02,1967
1372/09/03,1967
1372/09/04,1967
1372/09/06,1967
1372/09/07,1967
1372/09/08,1967
1372/09/09,1967
1372/09/10,1967
1372/09/11,1967
1372/09/13,1967
1372/09/14,1967
1372/09/15,1967
1372/09/16,1967
1372/09/17,1967
1372/09/18,1967
1372/09/20,1967
1372/09/21,1967
1372/09/22,1967
1372/09/23,1967
1372/09/24,1967
1372/09/25,1967
1372/09/27,1967
1372/09/28,1967
1372/09/29,1967
1372/09/30,1967
1372/10/01,2088.5
1372/10/02,2088.5
1372/10/04,2088.5
1372/10/05,2088.5
1372/10/06,2088.5
1372/10/07,2088.5
1372/10/08,2088.5
1372/10/09,2088.5
1372/10/11,2088.5
1372/10/12,2088.5
1372/10/13,2088.5
1372/10/14,2088.5
1372/10/15,2088.5
1372/10/16,2088.5
1372/10/18,2088.5
1372/10/19,2088.5
1372/10/20,2088.5
1372/10/21,2088.5
1372/10/22,2088.5
1372/10/23,2088.5
1372/10/25,2088.5
1372/10/26,2088.5
1372/10/27,2088.5
1372/10/28,2088.5
1372/10/29,2088.5
1372/10/30,2088.5
1372/11/02,2154.2
1372/11/03,2154.2
1372/11/04,2154.2
1372/11/05,2154.2
1372/11/06,2154.2
1372/11/07,2154.2
1372/11/09,2154.2
1372/11/10,2154.2
1372/11/11,2154.2
1372/11/12,2154.2
1372/11/13,2154.2
1372/11/14,2154.2
1372/11/16,2154.2
1372/11/17,2154.2
1372/11/18,2154.2
1372/11/19,2154.2
1372/11/20,2154.2
1372/11/21,2154.2
1372/11/23,2154.2
1372/11/24,2154.2
1372/11/25,2154.2
1372/11/26,2154.2
1372/11/27,2154.2
1372/11/28,2154.2
1372/11/30,2154.2
1372/12/01,2451.8
1372/12/02,2451.8
1372/12/03,2451.8
1372/12/04,2451.8
1372/12/05,2451.8
1372/12/07,2451.8
1372/12/08,2451.8
1372/12/09,2451.8
1372/12/10,2451.8
1372/12/11,2451.8
1372/12/12,2451.8
1372/12/14,2451.8
1372/12/15,2451.8
1372/12/16,2451.8
1372/12/17,2451.8
1372/12/18,2451.8
1372/12/19,2451.8
1372/12/21,2451.8
1372/12/22,2451.8
1372/12/23,2451.8
1372/12/24,2451.8
1372/12/25,2451.8
1372/12/26,2451.8
1372/12/28,2451.8
1372/12/29,2451.8
1373/01/01,2445.5
1373/01/02,2445.5
1373/01/03,2445.5
1373/01/04,2445.5
1373/01/06,2445.5
1373/01/07,2445.5
1373/01/08,2445.5
1373/01/09,2445.5
1373/01/10,2445.5
1373/01/11,2445.5
1373/01/13,2445.5
1373/01/14,2445.5
1373/01/15,2445.5
1373/01/16,2445.5
1373/01/17,2445.5
1373/01/18,2445.5
1373/01/20,2445.5
1373/01/21,2445.5
1373/01/22,2445.5
1373/01/23,2445.5
1373/01/24,2445.5
1373/01/25,2445.5
1373/01/27,2445.5
1373/01/28,2445.5
1373/01/29,2445.5
1373/01/30,2445.5
1373/01/31,2445.5
1373/02/01,2658
1373/02/03,2658
1373/02/04,2658
1373/02/05,2658
1373/02/06,2658
1373/02/07,2658
1373/02/08,2658
1373/02/10,2658
1373/02/11,2658
1373/02/12,2658
1373/02/13,2658
1373/02/14,2658
1373/02/15,2658
1373/02/17,2658
1373/02/18,2658
1373/02/19,2658
1373/02/20,2658
1373/02/21,2658
1373/02/22,2658
1373/02/24,2658
1373/02/25,2658
1373/02/26,2658
1373/02/27,2658
1373/02/28,2658
1373/02/29,2658
1373/02/31,2658
1373/03/01,2686.3
1373/03/02,2686.3
1373/03/03,2686.3
1373/03/04,2686.3
1373/03/05,2686.3
1373/03/07,2686.3
1373/03/08,2686.3
1373/03/09,2686.3
1373/03/10,2686.3
1373/03/11,2686.3
1373/03/12,2686.3
1373/03/14,2686.3
1373/03/15,2686.3
1373/03/16,2686.3
1373/03/17,2686.3
1373/03/18,2686.3
1373/03/19,2686.3
1373/03/21,2686.3
1373/03/22,2686.3
1373/03/23,2686.3
1373/03/24,2686.3
1373/03/25,2686.3
1373/03/26,2686.3
1373/03/28,2686.3
1373/03/29,2686.3
1373/03/30,2686.3
1373/03/31,2686.3
1373/04/01,2455.9
1373/04/02,2455.9
1373/04/04,2455.9
1373/04/05,2455.9
1373/04/06,2455.9
1373/04/07,2455.9
1373/04/08,2455.9
1373/04/09,2455.9
1373/04/11,2455.9
1373/04/12,2455.9
1373/04/13,2455.9
1373/04/14,2455.9
1373/04/15,2455.9
1373/04/16,2455.9
1373/04/18,2455.9
1373/04/19,2455.9
1373/04/20,2455.9
1373/04/21,2455.9
1373/04/22,2455.9
1373/04/23,2455.9
1373/04/25,2455.9
1373/04/26,2455.9
1373/04/27,2455.9
1373/04/28,2455.9
1373/04/29,2455.9
1373/04/30,2455.9
1373/05/01,2398.3
1373/05/02,2398.3
1373/05/03,2398.3
1373/05/04,2398.3
1373/05/05,2398.3
1373/05/06,2398.3
1373/05/08,2398.3
1373/05/09,2398.3
1373/05/10,2398.3
1373/05/11,2398.3
1373/05/12,2398.3
1373/05/13,2398.3
1373/05/15,2398.3
1373/05/16,2398.3
1373/05/17,2398.3
1373/05/18,2398.3
1373/05/19,2398.3
1373/05/20,2398.3
1373/05/22,2398.3
1373/05/23,2398.3
1373/05/24,2398.3
1373/05/25,2398.3
1373/05/26,2398.3
1373/05/27,2398.3
1373/05/29,2398.3
1373/05/30,2398.3
1373/05/31,2398.3
1373/06/01,2507.1
1373/06/02,2507.1
1373/06/03,2507.1
1373/06/05,2507.1
1373/06/06,2507.1
1373/06/07,2507.1
1373/06/08,2507.1
1373/06/09,2507.1
1373/06/10,2507.1
1373/06/12,2507.1
1373/06/13,2507.1
1373/06/14,2507.1
1373/06/15,2507.1
1373/06/16,2507.1
1373/06/17,2507.1
1373/06/19,2507.1
1373/06/20,2507.1
1373/06/21,2507.1
1373/06/22,2507.1
1373/06/23,2507.1
1373/06/24,2507.1
1373/06/26,2507.1
1373/06/27,2507.1
1373/06/28,2507.1
1373/06/29,2507.1
1373/06/30,2507.1
1373/06/31,2507.1
1373/07/02,2720.1
1373/07/03,2720.1
1373/07/04,2720.1
1373/07/05,2720.1
1373/07/06,2720.1
1373/07/07,2720.1
1373/07/09,2720.1
1373/07/10,2720.1
1373/07/11,2720.1
1373/07/12,2720.1
1373/07/13,2720.1
1373/07/14,2720.1
1373/07/16,2720.1
1373/07/17,2720.1
1373/07/18,2720.1
1373/07/19,2720.1
1373/07/20,2720.1
1373/07/21,2720.1
1373/07/23,2720.1
1373/07/24,2720.1
1373/07/25,2720.1
1373/07/26,2720.1
1373/07/27,2720.1
1373/07/28,2720.1
1373/07/30,2720.1
1373/08/01,2728
1373/08/02,2728
1373/08/03,2728
1373/08/04,2728
1373/08/05,2728
1373/08/07,2728
1373/08/08,2728
1373/08/09,2728
1373/08/10,2728
1373/08/11,2728
1373/08/12,2728
1373/08/14,2728
1373/08/15,2728
1373/08/16,2728
1373/08/17,2728
1373/08/18,2728
1373/08/19,2728
1373/08/21,2728
1373/08/22,2728
1373/08/23,2728
1373/08/24,2728
1373/08/25,2728
1373/08/26,2728
1373/08/28,2728
1373/08/29,2728
1373/08/30,2728
1373/09/01,2608.2
1373/09/02,2608.2
1373/09/03,2608.2
1373/09/05,2608.2
1373/09/06,2608.2
1373/09/07,2608.2
1373/09/08,2608.2
1373/09/09,2608.2
1373/09/10,2608.2
1373/09/12,2608.2
1373/09/13,2608.2
1373/09/14,2608.2
1373/09/15,2608.2
1373/09/16,2608.2
1373/09/17,2608.2
1373/09/19,2608.2
1373/09/20,2608.2
1373/09/21,2608.2
1373/09/22,2608.2
1373/09/23,2608.2
1373/09/24,2608.2
1373/09/26,2608.2
1373/09/27,2608.2
1373/09/28,2608.2
1373/09/29,2608.2
1373/09/30,2608.2
1373/10/01,2370
1373/10/03,2370
1373/10/04,2370
1373/10/05,2370
1373/10/06,2370
1373/10/07,2370
1373/10/08,2370
1373/10/10,2370
1373/10/11,2370
1373/10/12,2370
1373/10/13,2370
1373/10/14,2370
1373/10/15,2370
1373/10/17,2370
1373/10/18,2370
1373/10/19,2370
1373/10/20,2370
1373/10/21,2370
1373/10/22,2370
1373/10/24,2370
1373/10/25,2370
1373/10/26,2370
1373/10/27,2370
1373/10/28,2370
1373/10/29,2370
1373/11/01,2680
1373/11/02,2680
1373/11/03,2680
1373/11/04,2680
1373/11/05,2680
1373/11/06,2680
1373/11/08,2680
1373/11/09,2680
1373/11/10,2680
1373/11/11,2680
1373/11/12,2680
1373/11/13,2680
1373/11/15,2680
1373/11/16,2680
1373/11/17,2680
1373/11/18,2680
1373/11/19,2680
1373/11/20,2680
1373/11/22,2680
1373/11/23,2680
1373/11/24,2680
1373/11/25,2680
1373/11/26,2680
1373/11/27,2680
1373/11/29,2680
1373/11/30,2680
1373/12/01,3521.7
1373/12/02,3521.7
1373/12/03,3521.7
1373/12/04,3521.7
1373/12/06,3521.7
1373/12/07,3521.7
1373/12/08,3521.7
1373/12/09,3521.7
1373/12/10,3521.7
1373/12/11,3521.7
1373/12/13,3521.7
1373/12/14,3521.7
1373/12/15,3521.7
1373/12/16,3521.7
1373/12/17,3521.7
1373/12/18,3521.7
1373/12/20,3521.7
1373/12/21,3521.7
1373/12/22,3521.7
1373/12/23,3521.7
1373/12/24,3521.7
1373/12/25,3521.7
1373/12/27,3521.7
1373/12/28,3521.7
1373/12/29,3521.7
1374/01/01,4263.1
1374/01/02,4263.1
1374/01/03,4263.1
1374/01/05,4263.1
1374/01/06,4263.1
1374/01/07,4263.1
1374/01/08,4263.1
1374/01/09,4263.1
1374/01/10,4263.1
1374/01/12,4263.1
1374/01/13,4263.1
1374/01/14,4263.1
1374/01/15,4263.1
1374/01/16,4263.1
1374/01/17,4263.1
1374/01/19,4263.1
1374/01/20,4263.1
1374/01/21,4263.1
1374/01/22,4263.1
1374/01/23,4263.1
1374/01/24,4263.1
1374/01/26,4263.1
1374/01/27,4263.1
1374/01/28,4263.1
1374/01/29,4263.1
1374/01/30,4263.1
1374/01/31,4263.1
1374/02/02,5117.9
1374/02/03,5117.9
1374/02/04,5117.9
1374/02/05,5117.9
1374/02/06,5117.9
1374/02/07,5117.9
1374/02/09,5117.9
1374/02/10,5117.9
1374/02/11,5117.9
1374/02/12,5117.9
1374/02/13,5117.9
1374/02/14,5117.9
1374/02/16,5117.9
1374/02/17,5117.9
1374/02/18,5117.9
1374/02/19,5117.9
1374/02/20,5117.9
1374/02/21,5117.9
1374/02/23,5117.9
1374/02/24,5117.9
1374/02/25,5117.9
1374/02/26,5117.9
1374/02/27,5117.9
1374/02/28,5117.9
1374/02/30,5117.9
1374/02/31,5117.9
1374/03/01,4181.4
1374/03/02,4181.4
1374/03/03,4181.4
1374/03/04,4181.4
1374/03/06,4181.4
1374/03/07,4181.4
1374/03/08,4181.4
1374/03/09,4181.4
1374/03/10,4181.4
1374/03/11,4181.4
1374/03/13,4181.4
1374/03/14,4181.4
1374/03/15,4181.4
1374/03/16,4181.4
1374/03/17,4181.4
1374/03/18,4181.4
1374/03/20,4181.4
1374/03/21,4181.4
1374/03/22,4181.4
1374/03/23,4181.4
1374/03/24,4181.4
1374/03/25,4181.4
1374/03/27,4181.4
1374/03/28,4181.4
1374/03/29,4181.4
1374/03/30,4181.4
1374/03/31,4181.4
1374/04/01,3575.3
1374/04/03,3575.3
1374/04/04,3575.3
1374/04/05,3575.3
1374/04/06,3575.3
1374/04/07,3575.3
1374/04/08,3575.3
1374/04/10,3575.3
1374/04/11,3575.3
1374/04/12,3575.3
1374/04/13,3575.3
1374/04/14,3575.3
1374/04/15,3575.3
1374/04/17,3575.3
1374/04/18,3575.3
1374/04/19,3575.3
1374/04/20,3575.3
1374/04/21,3575.3
1374/04/22,3575.3
1374/04/24,3575.3
1374/04/25,3575.3
1374/04/26,3575.3
1374/04/27,3575.3
1374/04/28,3575.3
1374/04/29,3575.3
1374/04/31,3575.3
1374/05/01,3680.3
1374/05/02,3680.3
1374/05/03,3680.3
1374/05/04,3680.3
1374/05/05,3680.3
1374/05/07,3680.3
1374/05/08,3680.3
1374/05/09,3680.3
1374/05/10,3680.3
1374/05/11,3680.3
1374/05/12,3680.3
1374/05/14,3680.3
1374/05/15,3680.3
1374/05/16,3680.3
1374/05/17,3680.3
1374/05/18,3680.3
1374/05/19,3680.3
1374/05/21,3680.3
1374/05/22,3680.3
1374/05/23,3680.3
1374/05/24,3680.3
1374/05/25,3680.3
1374/05/26,3680.3
1374/05/28,3680.3
1374/05/29,3680.3
1374/05/30,3680.3
1374/05/31,3680.3
1374/06/01,3953.5
1374/06/02,3953.5
1374/06/04,3953.5
1374/06/05,3953.5
1374/06/06,3953.5
1374/06/07,3953.5
1374/06/08,3953.5
1374/06/09,3953.5
1374/06/11,3953.5
1374/06/12,3953.5
1374/06/13,3953.5
1374/06/14,3953.5
1374/06/15,3953.5
1374/06/16,3953.5
1374/06/18,3953.5
1374/06/19,3953.5
1374/06/20,3953.5
1374/06/21,3953.5
1374/06/22,3953.5
1374/06/23,3953.5
1374/06/25,3953.5
1374/06/26,3953.5
1374/06/27,3953.5
1374/06/28,3953.5
1374/06/29,3953.5
1374/06/30,3953.5
1374/07/01,3862.9
1374/07/02,3862.9
1374/07/03,3862.9
1374/07/04,3862.9
1374/07/05,3862.9
1374/07/06,3862.9
1374/07/08,3862.9
1374/07/09,3862.9
1374/07/10,3862.9
1374/07/11,3862.9
1374/07/12,3862.9
1374/07/13,3862.9
1374/07/15,3862.9
1374/07/16,3862.9
1374/07/17,3862.9
1374/07/18,3862.9
1374/07/19,3862.9
1374/07/20,3862.9
1374/07/22,3862.9
1374/07/23,3862.9
1374/07/24,3862.9
1374/07/25,3862.9
1374/07/26,3862.9
1374/07/27,3862.9
1374/07/29,3862.9
1374/07/30,3862.9
1374/08/01,3797.2
1374/08/02,3797.2
1374/08/03,3797.2
1374/08/04,3797.2
1374/08/06,3797.2
1374/08/07,3797.2
1374/08/08,3797.2
1374/08/09,3797.2
1374/08/10,3797.2
1374/08/11,3797.2
1374/08/13,3797.2
1374/08/14,3797.2
1374/08/15,3797.2
1374/08/16,3797.2
1374/08/17,3797.2
1374/08/18,3797.2
1374/08/20,3797.2
1374/08/21,3797.2
1374/08/22,3797.2
1374/08/23,3797.2
1374/08/24,3797.2
1374/08/25,3797.2
1374/08/27,3797.2
1374/08/28,3797.2
1374/08/29,3797.2
1374/08/30,3797.2
1374/09/01,3972.8
1374/09/02,3972.8
1374/09/04,3972.8
1374/09/05,3972.8
1374/09/06,3972.8
1374/09/07,3972.8
1374/09/08,3972.8
1374/09/09,3972.8
1374/09/11,3972.8
1374/09/12,3972.8
1374/09/13,3972.8
1374/09/14,3972.8
1374/09/15,3972.8
1374/09/16,3972.8
1374/09/18,3972.8
1374/09/19,3972.8
1374/09/20,3972.8
1374/09/21,3972.8
1374/09/22,3972.8
1374/09/23,3972.8
1374/09/25,3972.8
1374/09/26,3972.8
1374/09/27,3972.8
1374/09/28,3972.8
1374/09/29,3972.8
1374/09/30,3972.8
1374/10/02,4088.7
1374/10/03,4088.7
1374/10/04,4088.7
1374/10/05,4088.7
1374/10/06,4088.7
1374/10/07,4088.7
1374/10/09,4088.7
1374/10/10,4088.7
1374/10/11,4088.7
1374/10/12,4088.7
1374/10/13,4088.7
1374/10/14,4088.7
1374/10/16,4088.7
1374/10/17,4088.7
1374/10/18,4088.7
1374/10/19,4088.7
1374/10/20,4088.7
1374/10/21,4088.7
1374/10/23,4088.7
1374/10/24,4088.7
1374/10/25,4088.7
1374/10/26,4088.7
1374/10/27,4088.7
1374/10/28,4088.7
1374/10/30,4088.7
1374/11/01,4064
1374/11/02,4064
1374/11/03,4064
1374/11/04,4064
1374/11/05,4064
1374/11/07,4064
1374/11/08,4064
1374/11/09,4064
1374/11/10,4064
1374/11/11,4064
1374/11/12,4064
1374/11/14,4064
1374/11/15,4064
1374/11/16,4064
1374/11/17,4064
1374/11/18,4064
1374/11/19,4064
1374/11/21,4064
1374/11/22,4064
1374/11/23,4064
1374/11/24,4064
1374/11/25,4064
1374/11/26,4064
1374/11/28,4064
1374/11/29,4064
1374/11/30,4064
1374/12/01,4035.4
1374/12/02,4035.4
1374/12/03,4035.4
1374/12/05,4035.4
1374/12/06,4035.4
1374/12/07,4035.4
1374/12/08,4035.4
1374/12/09,4035.4
1374/12/10,4035.4
1374/12/12,4035.4
1374/12/13,4035.4
1374/12/14,4035.4
1374/12/15,4035.4
1374/12/16,4035.4
1374/12/17,4035.4
1374/12/19,4035.4
1374/12/20,4035.4
1374/12/21,4035.4
1374/12/22,4035.4
1374/12/23,4035.4
1374/12/24,4035.4
1374/12/26,4035.4
1374/12/27,4035.4
1374/12/28,4035.4
1374/12/29,4035.4
1375/01/01,4210.6
1375/01/02,4210.6
1375/01/04,4210.6
1375/01/05,4210.6
1375/01/06,4210.6
1375/01/07,4210.6
1375/01/08,4210.6
1375/01/09,4210.6
1375/01/11,4210.6
1375/01/12,4210.6
1375/01/13,4210.6
1375/01/14,4210.6
1375/01/15,4210.6
1375/01/16,4210.6
1375/01/18,4210.6
1375/01/19,4210.6
1375/01/20,4210.6
1375/01/21,4210.6
1375/01/22,4210.6
1375/01/23,4210.6
1375/01/25,4210.6
1375/01/26,4210.6
1375/01/27,4210.6
1375/01/28,4210.6
1375/01/29,4210.6
1375/01/30,4210.6
1375/02/01,4200.5
1375/02/02,4200.5
1375/02/03,4200.5
1375/02/04,4200.5
1375/02/05,4200.5
1375/02/06,4200.5
1375/02/08,4200.5
1375/02/09,4200.5
1375/02/10,4200.5
1375/02/11,4200.5
1375/02/12,4200.5
1375/02/13,4200.5
1375/02/15,4200.5
1375/02/16,4200.5
1375/02/17,4200.5
1375/02/18,4200.5
1375/02/19,4200.5
1375/02/20,4200.5
1375/02/22,4200.5
1375/02/23,4200.5
1375/02/24,4200.5
1375/02/25,4200.5
1375/02/26,4200.5
1375/02/27,4200.5
1375/02/29,4200.5
1375/02/30,4200.5
1375/02/31,4200.5
1375/03/01,4184.2
1375/03/02,4184.2
1375/03/03,4184.2
1375/03/05,4184.2
1375/03/06,4184.2
1375/03/07,4184.2
1375/03/08,4184.2
1375/03/09,4184.2
1375/03/10,4184.2
1375/03/12,4184.2
1375/03/13,4184.2
1375/03/14,4184.2
1375/03/15,4184.2
1375/03/16,4184.2
1375/03/17,4184.2
1375/03/19,4184.2
1375/03/20,4184.2
1375/03/21,4184.2
1375/03/22,4184.2
1375/03/23,4184.2
1375/03/24,4184.2
1375/03/26,4184.2
1375/03/27,4184.2
1375/03/28,4184.2
1375/03/29,4184.2
1375/03/30,4184.2
1375/03/31,4184.2
1375/04/02,4206.9
1375/04/03,4206.9
1375/04/04,4206.9
1375/04/05,4206.9
1375/04/06,4206.9
1375/04/07,4206.9
1375/04/09,4206.9
1375/04/10,4206.9
1375/04/11,4206.9
1375/04/12,4206.9
1375/04/13,4206.9
1375/04/14,4206.9
1375/04/16,4206.9
1375/04/17,4206.9
1375/04/18,4206.9
1375/04/19,4206.9
1375/04/20,4206.9
1375/04/21,4206.9
1375/04/23,4206.9
1375/04/24,4206.9
1375/04/25,4206.9
1375/04/26,4206.9
1375/04/27,4206.9
1375/04/28,4206.9
1375/04/30,4206.9
1375/04/31,4206.9
1375/05/01,4232
1375/05/02,4232
1375/05/03,4232
1375/05/04,4232
1375/05/06,4232
1375/05/07,4232
1375/05/08,4232
1375/05/09,4232
1375/05/10,4232
1375/05/11,4232
1375/05/13,4232
1375/05/14,4232
1375/05/15,4232
1375/05/16,4232
1375/05/17,4232
1375/05/18,4232
1375/05/20,4232
1375/05/21,4232
1375/05/22,4232
1375/05/23,4232
1375/05/24,4232
1375/05/25,4232
1375/05/27,4232
1375/05/28,4232
1375/05/29,4232
1375/05/30,4232
1375/05/31,4232
1375/06/01,4312.7
1375/06/03,4312.7
1375/06/04,4312.7
1375/06/05,4312.7
1375/06/06,4312.7
1375/06/07,4312.7
1375/06/08,4312.7
1375/06/10,4312.7
1375/06/11,4312.7
1375/06/12,4312.7
1375/06/13,4312.7
1375/06/14,4312.7
1375/06/15,4312.7
1375/06/17,4312.7
1375/06/18,4312.7
1375/06/19,4312.7
1375/06/20,4312.7
1375/06/21,4312.7
1375/06/22,4312.7
1375/06/24,4312.7
1375/06/25,4312.7
1375/06/26,4312.7
1375/06/27,4312.7
1375/06/28,4312.7
1375/06/29,4312.7
1375/06/31,4312.7
1375/07/01,4426.1
1375/07/02,4426.1
1375/07/03,4426.1
1375/07/04,4426.1
1375/07/05,4426.1
1375/07/07,4426.1
1375/07/08,4426.1
1375/07/09,4426.1
